Date,Open,High,Low
2021-08-31T10:32:00+0530,36332.95,36367.5,36329.75
2021-08-31T10:33:00+0530,36366.55,36456.1,36361.7
2021-08-31T10:34:00+0530,36435.9,36441.55,36427.95
2021-08-31T10:35:00+0530,36430.25,36437.2,36413.15
2021-08-31T10:36:00+0530,36419.65,36426.55,36413.7
2021-08-31T10:37:00+0530,36417.8,36424.5,36410.0
2021-08-31T10:38:00+0530,36423.95,36423.95,36412.9
2021-08-31T10:39:00+0530,36417.75,36460.4,36416.45
2021-08-31T10:40:00+0530,36449.35,36469.3,36440.45
2021-08-31T10:41:00+0530,36444.1,36452.1,36436.85
2021-08-31T10:42:00+0530,36451.45,36467.3,36444.95
2021-08-31T10:43:00+0530,36467.65,36471.6,36454.95
2021-08-31T10:44:00+0530,36464.45,36465.15,36448.9
2021-08-31T10:45:00+0530,36453.85,36487.4,36450.95
2021-08-31T10:46:00+0530,36470.05,36477.55,36443.3
2021-08-31T10:47:00+0530,36444.05,36444.65,36431.2
2021-08-31T10:48:00+0530,36435.5,36448.7,36428.95
2021-08-31T10:49:00+0530,36444.0,36469.4,36442.4
2021-08-31T10:50:00+0530,36462.9,36474.65,36455.9
2021-08-31T10:51:00+0530,36464.4,36469.4,36450.3
2021-08-31T10:52:00+0530,36468.45,36490.2,36463.35
2021-08-31T10:53:00+0530,36476.4,36482.2,36457.45
2021-08-31T10:54:00+0530,36460.15,36462.85,36450.2
2021-08-31T10:55:00+0530,36451.55,36455.35,36428.9
2021-08-31T10:56:00+0530,36430.35,36441.95,36430.35
2021-08-31T10:57:00+0530,36434.75,36451.5,36431.0
2021-08-31T10:58:00+0530,36443.2,36448.25,36441.3
2021-08-31T10:59:00+0530,36445.2,36448.5,36401.05
2021-08-31T11:00:00+0530,36414.7,36415.3,36378.65
2021-08-31T11:01:00+0530,36399.5,36439.75,36399.5
2021-08-31T11:02:00+0530,36433.35,36433.35,36411.2
2021-08-31T11:03:00+0530,36425.65,36433.95,36412.5
2021-08-31T11:04:00+0530,36416.3,36430.4,36416.3
2021-08-31T11:05:00+0530,36427.7,36441.3,36426.7
2021-08-31T11:06:00+0530,36441.6,36457.8,36430.0
2021-08-31T11:07:00+0530,36435.9,36446.4,36435.9
2021-08-31T11:08:00+0530,36435.85,36438.55,36419.95
2021-08-31T11:09:00+0530,36414.35,36435.25,36414.35
2021-08-31T11:10:00+0530,36427.55,36431.25,36421.95
2021-08-31T11:11:00+0530,36424.3,36426.0,36400.15
2021-08-31T11:12:00+0530,36405.95,36414.8,36402.65
2021-08-31T11:13:00+0530,36405.7,36405.7,36388.05
2021-08-31T11:14:00+0530,36390.95,36407.2,36390.75
2021-08-31T11:15:00+0530,36393.3,36398.05,36390.2
2021-08-31T11:16:00+0530,36396.95,36398.15,36373.45
2021-08-31T11:17:00+0530,36381.95,36407.1,36381.95
2021-08-31T11:18:00+0530,36396.4,36404.6,36391.95
2021-08-31T11:19:00+0530,36403.5,36409.65,36396.85
2021-08-31T11:20:00+0530,36396.15,36400.7,36389.2
2021-08-31T11:21:00+0530,36397.25,36398.15,36382.8
2021-08-31T11:22:00+0530,36391.4,36401.2,36385.1
2021-08-31T11:23:00+0530,36399.9,36404.35,36394.6
2021-08-31T11:24:00+0530,36397.25,36400.2,36373.3
2021-08-31T11:25:00+0530,36377.75,36380.2,36358.55
2021-08-31T11:26:00+0530,36375.75,36401.5,36375.75
2021-08-31T11:27:00+0530,36393.0,36399.75,36390.15
2021-08-31T11:28:00+0530,36395.45,36397.0,36389.3
2021-08-31T11:29:00+0530,36392.35,36396.95,36388.2
2021-08-31T11:30:00+0530,36394.85,36398.2,36380.1
2021-08-31T11:31:00+0530,36381.5,36388.05,36376.35
2021-08-31T11:32:00+0530,36387.85,36404.35,36385.85
2021-08-31T11:33:00+0530,36404.05,36405.15,36395.0
2021-08-31T11:34:00+0530,36403.6,36430.3,36402.9
2021-08-31T11:35:00+0530,36428.15,36429.1,36422.85
2021-08-31T11:36:00+0530,36424.3,36424.3,36410.75
2021-08-31T11:37:00+0530,36418.0,36438.6,36416.3
2021-08-31T11:38:00+0530,36416.65,36436.3,36414.6
2021-08-31T11:39:00+0530,36411.2,36439.7,36411.2
2021-08-31T11:40:00+0530,36432.35,36443.65,36427.15
2021-08-31T11:41:00+0530,36432.65,36434.9,36424.65
2021-08-31T11:42:00+0530,36430.6,36436.45,36423.2
2021-08-31T11:43:00+0530,36422.75,36436.15,36422.75
2021-08-31T11:44:00+0530,36432.0,36439.5,36432.0
2021-08-31T11:45:00+0530,36434.95,36452.35,36433.65
2021-08-31T11:46:00+0530,36456.35,36460.9,36445.8
2021-08-31T11:47:00+0530,36449.85,36455.55,36439.25
2021-08-31T11:48:00+0530,36449.8,36457.55,36449.05
2021-08-31T11:49:00+0530,36453.6,36460.9,36453.6
2021-08-31T11:50:00+0530,36452.1,36460.8,36439.45
2021-08-31T11:51:00+0530,36440.45,36449.35,36435.9
2021-08-31T11:52:00+0530,36443.95,36450.3,36441.4
2021-08-31T11:53:00+0530,36448.4,36454.9,36442.6
2021-08-31T11:54:00+0530,36449.55,36457.25,36442.35
2021-08-31T11:55:00+0530,36456.9,36483.7,36455.35
2021-08-31T11:56:00+0530,36479.0,36486.85,36468.15
2021-08-31T11:57:00+0530,36483.45,36487.6,36470.85
2021-08-31T11:58:00+0530,36476.05,36484.6,36471.4
2021-08-31T11:59:00+0530,36480.35,36486.05,36476.6
2021-08-31T12:00:00+0530,36479.5,36482.2,36473.1
2021-08-31T12:01:00+0530,36473.1,36487.8,36467.95
2021-08-31T12:02:00+0530,36487.95,36488.1,36416.95
2021-08-31T12:03:00+0530,36438.35,36443.4,36425.05
2021-08-31T12:04:00+0530,36435.2,36435.2,36408.9
2021-08-31T12:05:00+0530,36416.6,36441.65,36414.55
2021-08-31T12:06:00+0530,36438.25,36439.85,36419.85
2021-08-31T12:07:00+0530,36430.45,36433.05,36422.1
2021-08-31T12:08:00+0530,36433.35,36436.3,36427.6
2021-08-31T12:09:00+0530,36427.9,36443.9,36427.1
2021-08-31T12:10:00+0530,36438.7,36458.05,36437.55
2021-08-31T12:11:00+0530,36453.8,36465.85,36453.45
2021-08-31T12:12:00+0530,36461.9,36462.2,36442.6
2021-08-31T12:13:00+0530,36456.1,36468.8,36452.45
2021-08-31T12:14:00+0530,36464.15,36467.05,36450.25
2021-08-31T12:15:00+0530,36452.75,36454.2,36429.15
2021-08-31T12:16:00+0530,36440.45,36441.5,36418.0
2021-08-31T12:17:00+0530,36429.0,36430.1,36411.6
2021-08-31T12:18:00+0530,36413.1,36435.75,36410.85
2021-08-31T12:19:00+0530,36425.5,36428.05,36417.7
2021-08-31T12:20:00+0530,36425.4,36428.4,36420.9
2021-08-31T12:21:00+0530,36427.15,36440.9,36420.4
2021-08-31T12:22:00+0530,36426.0,36426.35,36404.85
2021-08-31T12:23:00+0530,36417.6,36419.2,36407.1
2021-08-31T12:24:00+0530,36415.8,36429.0,36410.95
2021-08-31T12:25:00+0530,36423.65,36446.5,36423.4
2021-08-31T12:26:00+0530,36439.95,36448.05,36427.3
2021-08-31T12:27:00+0530,36446.85,36448.75,36438.4
2021-08-31T12:28:00+0530,36439.35,36452.5,36436.75
2021-08-31T12:29:00+0530,36449.9,36453.7,36438.5
2021-08-31T12:30:00+0530,36448.3,36457.6,36441.3
2021-08-31T12:31:00+0530,36444.3,36449.45,36438.6
2021-08-31T12:32:00+0530,36442.05,36443.15,36433.7
2021-08-31T12:33:00+0530,36440.75,36458.55,36438.8
2021-08-31T12:34:00+0530,36453.95,36465.45,36452.0
2021-08-31T12:35:00+0530,36462.7,36464.4,36443.85
2021-08-31T12:36:00+0530,36449.2,36457.45,36448.45
2021-08-31T12:37:00+0530,36458.55,36464.45,36454.25
2021-08-31T12:38:00+0530,36461.4,36463.05,36455.55
2021-08-31T12:39:00+0530,36461.6,36491.75,36459.3
2021-08-31T12:40:00+0530,36489.6,36491.6,36472.85
2021-08-31T12:41:00+0530,36476.85,36476.85,36455.85
2021-08-31T12:42:00+0530,36471.6,36473.45,36466.4
2021-08-31T12:43:00+0530,36468.25,36468.25,36450.7
2021-08-31T12:44:00+0530,36452.75,36466.25,36451.3
2021-08-31T12:45:00+0530,36463.75,36476.4,36460.85
2021-08-31T12:46:00+0530,36467.25,36472.4,36459.35
2021-08-31T12:47:00+0530,36472.55,36476.75,36460.65
2021-08-31T12:48:00+0530,36467.55,36473.75,36462.95
2021-08-31T12:49:00+0530,36468.45,36485.75,36467.45
2021-08-31T12:50:00+0530,36486.25,36497.2,36471.05
2021-08-31T12:51:00+0530,36477.1,36482.95,36473.05
2021-08-31T12:52:00+0530,36476.4,36477.55,36449.15
2021-08-31T12:53:00+0530,36457.0,36458.7,36451.0
2021-08-31T12:54:00+0530,36449.9,36455.65,36444.55
2021-08-31T12:55:00+0530,36453.4,36458.45,36451.85
2021-08-31T12:56:00+0530,36454.9,36461.6,36453.35
2021-08-31T12:57:00+0530,36456.25,36461.95,36454.7
2021-08-31T12:58:00+0530,36462.05,36471.4,36460.4
2021-08-31T12:59:00+0530,36467.45,36474.5,36467.1
2021-08-31T13:00:00+0530,36468.85,36481.9,36465.8
2021-08-31T13:01:00+0530,36479.6,36489.2,36479.6
2021-08-31T13:02:00+0530,36483.75,36485.8,36468.1
2021-08-31T13:03:00+0530,36467.2,36482.15,36465.55
2021-08-31T13:04:00+0530,36482.4,36483.3,36479.2
2021-08-31T13:05:00+0530,36482.2,36488.7,36474.1
2021-08-31T13:06:00+0530,36475.45,36526.3,36474.0
2021-08-31T13:07:00+0530,36523.8,36549.95,36512.65
2021-08-31T13:08:00+0530,36522.65,36522.65,36505.65
2021-08-31T13:09:00+0530,36508.55,36521.15,36505.35
2021-08-31T13:10:00+0530,36511.35,36522.15,36511.35
2021-08-31T13:11:00+0530,36513.55,36527.45,36505.15
2021-08-31T13:12:00+0530,36506.15,36518.25,36503.2
2021-08-31T13:13:00+0530,36513.1,36524.25,36511.3
2021-08-31T13:14:00+0530,36517.7,36520.7,36510.2
2021-08-31T13:15:00+0530,36515.9,36526.1,36514.45
2021-08-31T13:16:00+0530,36523.75,36523.75,36364.1
2021-08-31T13:17:00+0530,36426.5,36426.5,36284.05
2021-08-31T13:18:00+0530,36339.1,36371.75,36338.7
2021-08-31T13:19:00+0530,36342.55,36342.55,36291.25
2021-08-31T13:20:00+0530,36307.1,36356.65,36276.45
2021-08-31T13:21:00+0530,36358.15,36377.8,36327.3
2021-08-31T13:22:00+0530,36326.7,36335.9,36302.95
2021-08-31T13:23:00+0530,36326.3,36335.7,36309.3
2021-08-31T13:24:00+0530,36324.3,36332.4,36321.2
2021-08-31T13:25:00+0530,36323.3,36347.95,36323.3
2021-08-31T13:26:00+0530,36330.55,36347.55,36330.5
2021-08-31T13:27:00+0530,36345.2,36357.6,36343.2
2021-08-31T13:28:00+0530,36354.25,36357.15,36338.7
2021-08-31T13:29:00+0530,36344.65,36362.75,36342.6
2021-08-31T13:30:00+0530,36356.6,36360.8,36328.85
2021-08-31T13:31:00+0530,36353.45,36370.2,36347.7
2021-08-31T13:32:00+0530,36369.05,36384.7,36350.1
2021-08-31T13:33:00+0530,36359.15,36374.05,36359.15
2021-08-31T13:34:00+0530,36375.2,36388.15,36374.25
2021-08-31T13:35:00+0530,36387.4,36391.15,36369.3
2021-08-31T13:36:00+0530,36370.2,36378.75,36353.35
2021-08-31T13:37:00+0530,36353.4,36368.25,36353.0
2021-08-31T13:38:00+0530,36367.3,36371.25,36357.5
2021-08-31T13:39:00+0530,36366.05,36378.15,36366.05
2021-08-31T13:40:00+0530,36372.6,36376.35,36364.25
2021-08-31T13:41:00+0530,36365.95,36365.95,36357.5
2021-08-31T13:42:00+0530,36364.65,36366.85,36332.55
2021-08-31T13:43:00+0530,36341.65,36356.6,36340.3
2021-08-31T13:44:00+0530,36353.6,36368.0,36353.6
2021-08-31T13:45:00+0530,36370.95,36379.6,36368.85
2021-08-31T13:46:00+0530,36376.55,36379.0,36350.3
2021-08-31T13:47:00+0530,36357.3,36373.35,36350.9
2021-08-31T13:48:00+0530,36362.7,36371.85,36362.7
2021-08-31T13:49:00+0530,36370.8,36380.75,36370.8
2021-08-31T13:50:00+0530,36379.4,36383.6,36364.55
2021-08-31T13:51:00+0530,36373.55,36402.2,36373.55
2021-08-31T13:52:00+0530,36398.75,36411.1,36396.95
2021-08-31T13:53:00+0530,36402.05,36409.95,36402.05
2021-08-31T13:54:00+0530,36409.75,36432.05,36409.75
2021-08-31T13:55:00+0530,36427.45,36430.4,36407.15
2021-08-31T13:56:00+0530,36413.2,36444.85,36413.2
2021-08-31T13:57:00+0530,36437.0,36440.15,36400.75
2021-08-31T13:58:00+0530,36397.25,36421.15,36397.25
2021-08-31T13:59:00+0530,36419.25,36424.6,36405.75
2021-08-31T14:00:00+0530,36411.95,36417.4,36388.25
2021-08-31T14:01:00+0530,36386.2,36395.45,36347.4
2021-08-31T14:02:00+0530,36344.25,36374.7,36344.25
2021-08-31T14:03:00+0530,36346.65,36351.3,36331.4
2021-08-31T14:04:00+0530,36335.15,36336.05,36318.45
2021-08-31T14:05:00+0530,36327.35,36337.45,36327.35
2021-08-31T14:06:00+0530,36328.25,36339.4,36327.2
2021-08-31T14:07:00+0530,36342.75,36347.5,36335.05
2021-08-31T14:08:00+0530,36336.0,36336.85,36296.75
2021-08-31T14:09:00+0530,36300.5,36310.65,36281.2
2021-08-31T14:10:00+0530,36279.05,36279.05,36226.65
2021-08-31T14:11:00+0530,36231.15,36263.55,36217.55
2021-08-31T14:12:00+0530,36255.6,36261.85,36239.6
2021-08-31T14:13:00+0530,36257.5,36270.1,36249.6
2021-08-31T14:14:00+0530,36261.85,36272.75,36255.3
2021-08-31T14:15:00+0530,36266.95,36308.8,36266.95
2021-08-31T14:16:00+0530,36302.85,36325.65,36298.5
2021-08-31T14:17:00+0530,36326.8,36329.95,36313.4
2021-08-31T14:18:00+0530,36314.55,36326.7,36310.25
2021-08-31T14:19:00+0530,36303.5,36317.6,36303.35
2021-08-31T14:20:00+0530,36307.15,36334.55,36307.15
2021-08-31T14:21:00+0530,36318.6,36350.3,36318.6
2021-08-31T14:22:00+0530,36337.45,36357.55,36330.85
2021-08-31T14:23:00+0530,36344.6,36352.9,36340.0
2021-08-31T14:24:00+0530,36345.65,36353.45,36333.6
2021-08-31T14:25:00+0530,36332.95,36341.65,36331.4
2021-08-31T14:26:00+0530,36331.45,36367.45,36331.45
2021-08-31T14:27:00+0530,36366.25,36375.35,36352.0
2021-08-31T14:28:00+0530,36360.0,36366.2,36350.25
2021-08-31T14:29:00+0530,36360.25,36371.95,36354.45
2021-08-31T14:30:00+0530,36368.55,36392.0,36368.1
2021-08-31T14:31:00+0530,36387.75,36397.5,36386.2
2021-08-31T14:32:00+0530,36391.45,36397.8,36383.55
2021-08-31T14:33:00+0530,36383.8,36384.2,36370.75
2021-08-31T14:34:00+0530,36379.85,36387.65,36377.35
2021-08-31T14:35:00+0530,36380.5,36397.9,36380.5
2021-08-31T14:36:00+0530,36395.7,36411.2,36395.7
2021-08-31T14:37:00+0530,36414.1,36441.9,36407.95
2021-08-31T14:38:00+0530,36409.1,36409.1,36387.0
2021-08-31T14:39:00+0530,36394.85,36405.2,36390.8
2021-08-31T14:40:00+0530,36398.85,36398.85,36382.15
2021-08-31T14:41:00+0530,36382.6,36384.6,36364.5
2021-08-31T14:42:00+0530,36363.75,36373.7,36362.65
2021-08-31T14:43:00+0530,36369.05,36414.9,36368.2
2021-08-31T14:44:00+0530,36410.05,36412.6,36400.55
2021-08-31T14:45:00+0530,36400.4,36400.95,36377.45
2021-08-31T14:46:00+0530,36399.95,36405.85,36396.65
2021-08-31T14:47:00+0530,36400.05,36400.05,36383.6
2021-08-31T14:48:00+0530,36396.0,36403.5,36388.45
2021-08-31T14:49:00+0530,36399.3,36417.2,36396.45
2021-08-31T14:50:00+0530,36411.55,36416.3,36366.2
2021-08-31T14:51:00+0530,36369.0,36404.6,36369.0
2021-08-31T14:52:00+0530,36402.05,36411.55,36395.9
2021-08-31T14:53:00+0530,36398.6,36403.0,36395.3
2021-08-31T14:54:00+0530,36396.1,36403.15,36392.25
2021-08-31T14:55:00+0530,36399.3,36400.6,36387.85
2021-08-31T14:56:00+0530,36397.85,36403.2,36392.3
2021-08-31T14:57:00+0530,36400.65,36402.0,36377.4
2021-08-31T14:58:00+0530,36379.8,36405.4,36377.8
2021-08-31T14:59:00+0530,36397.8,36408.85,36386.6
2021-08-31T15:00:00+0530,36390.95,36427.75,36386.3
2021-08-31T15:01:00+0530,36419.75,36431.3,36419.75
2021-08-31T15:02:00+0530,36428.45,36428.9,36419.8
2021-08-31T15:03:00+0530,36422.6,36427.5,36394.6
2021-08-31T15:04:00+0530,36395.5,36419.05,36394.25
2021-08-31T15:05:00+0530,36409.9,36413.0,36404.6
2021-08-31T15:06:00+0530,36407.2,36422.1,36407.2
2021-08-31T15:07:00+0530,36412.7,36413.1,36398.6
2021-08-31T15:08:00+0530,36405.5,36427.6,36401.15
2021-08-31T15:09:00+0530,36425.35,36457.55,36425.35
2021-08-31T15:10:00+0530,36456.5,36458.95,36448.95
2021-08-31T15:11:00+0530,36458.3,36460.3,36439.35
2021-08-31T15:12:00+0530,36439.95,36450.2,36435.9
2021-08-31T15:13:00+0530,36445.55,36449.65,36432.1
2021-08-31T15:14:00+0530,36431.15,36436.9,36425.75
2021-08-31T15:15:00+0530,36433.55,36452.3,36432.75
2021-08-31T15:16:00+0530,36450.3,36454.15,36444.7
2021-08-31T15:17:00+0530,36447.15,36448.25,36424.35
2021-08-31T15:18:00+0530,36425.3,36435.5,36423.45
2021-08-31T15:19:00+0530,36426.35,36430.75,36418.2
2021-08-31T15:20:00+0530,36419.45,36437.5,36415.5
2021-08-31T15:21:00+0530,36436.2,36449.85,36414.45
2021-08-31T15:22:00+0530,36430.35,36433.45,36415.35
2021-08-31T15:23:00+0530,36417.1,36431.6,36416.5
2021-08-31T15:24:00+0530,36428.1,36431.85,36419.8
2021-08-31T15:25:00+0530,36421.75,36429.05,36420.85
2021-08-31T15:26:00+0530,36429.0,36430.2,36415.5
2021-08-31T15:27:00+0530,36416.25,36421.25,36399.1
2021-08-31T15:28:00+0530,36404.35,36411.6,36391.25
2021-08-31T15:29:00+0530,36406.45,36406.45,36373.45
