,Date,Open,High,Low
2625,2021-08-25T09:15:00+0530,35768.85,35790.2,35723.8
2626,2021-08-25T09:16:00+0530,35787.35,35826.1,35780.7
2627,2021-08-25T09:17:00+0530,35806.65,35838.5,35806.65
2628,2021-08-25T09:18:00+0530,35837.25,35847.9,35829.4
2629,2021-08-25T09:19:00+0530,35829.65,35846.8,35823.65
2630,2021-08-25T09:20:00+0530,35826.5,35863.6,35826.3
2631,2021-08-25T09:21:00+0530,35853.8,35859.95,35841.1
2632,2021-08-25T09:22:00+0530,35854.4,35887.0,35854.4
2633,2021-08-25T09:23:00+0530,35876.3,35891.7,35876.3
2634,2021-08-25T09:24:00+0530,35895.8,35906.6,35885.85
2635,2021-08-25T09:25:00+0530,35895.4,35907.55,35877.95
2636,2021-08-25T09:26:00+0530,35875.9,35888.95,35875.15
2637,2021-08-25T09:27:00+0530,35875.9,35877.8,35857.95
2638,2021-08-25T09:28:00+0530,35858.7,35869.0,35848.55
2639,2021-08-25T09:29:00+0530,35862.4,35864.0,35846.55
2640,2021-08-25T09:30:00+0530,35850.6,35867.85,35846.85
2641,2021-08-25T09:31:00+0530,35864.9,35870.9,35837.5
2642,2021-08-25T09:32:00+0530,35846.2,35846.2,35818.35
2643,2021-08-25T09:33:00+0530,35822.8,35840.65,35812.5
2644,2021-08-25T09:34:00+0530,35837.05,35837.15,35801.5
2645,2021-08-25T09:35:00+0530,35816.5,35836.25,35815.35
2646,2021-08-25T09:36:00+0530,35813.95,35821.1,35803.85
2647,2021-08-25T09:37:00+0530,35812.7,35826.1,35806.0
2648,2021-08-25T09:38:00+0530,35822.55,35839.35,35822.55
2649,2021-08-25T09:39:00+0530,35827.7,35833.55,35821.35
2650,2021-08-25T09:40:00+0530,35826.45,35842.75,35826.45
2651,2021-08-25T09:41:00+0530,35838.35,35843.35,35828.05
2652,2021-08-25T09:42:00+0530,35827.8,35828.0,35808.25
2653,2021-08-25T09:43:00+0530,35811.85,35813.55,35716.9
2654,2021-08-25T09:44:00+0530,35724.8,35724.8,35669.75
2655,2021-08-25T09:45:00+0530,35706.15,35706.15,35654.55
2656,2021-08-25T09:46:00+0530,35653.25,35683.35,35643.25
2657,2021-08-25T09:47:00+0530,35674.65,35708.4,35671.55
2658,2021-08-25T09:48:00+0530,35709.5,35777.75,35709.5
2659,2021-08-25T09:49:00+0530,35771.2,35776.55,35756.25
2660,2021-08-25T09:50:00+0530,35756.7,35765.9,35719.35
