,Date,Open,High,Low
1500,2021-08-20T09:15:00+0530,35146.5,35185.6,34986.3
1501,2021-08-20T09:16:00+0530,35122.9,35127.15,35049.75
1502,2021-08-20T09:17:00+0530,35056.15,35060.1,35016.9
1503,2021-08-20T09:18:00+0530,35050.25,35078.55,35035.7
1504,2021-08-20T09:19:00+0530,35083.05,35104.9,35077.5
1505,2021-08-20T09:20:00+0530,35105.25,35106.4,35066.95
1506,2021-08-20T09:21:00+0530,35078.25,35078.25,35009.45
1507,2021-08-20T09:22:00+0530,35066.2,35083.7,35026.05
1508,2021-08-20T09:23:00+0530,35074.25,35080.3,35058.6
1509,2021-08-20T09:24:00+0530,35079.2,35090.15,35060.75
1510,2021-08-20T09:25:00+0530,35088.8,35139.45,35070.6
1511,2021-08-20T09:26:00+0530,35145.1,35230.3,35111.45
1512,2021-08-20T09:27:00+0530,35116.45,35133.35,35079.75
1513,2021-08-20T09:28:00+0530,35129.75,35150.75,35117.25
1514,2021-08-20T09:29:00+0530,35151.6,35154.35,35130.3
1515,2021-08-20T09:30:00+0530,35151.2,35158.95,35128.75
1516,2021-08-20T09:31:00+0530,35158.8,35181.95,35151.6
1517,2021-08-20T09:32:00+0530,35165.05,35183.0,35165.05
1518,2021-08-20T09:33:00+0530,35167.55,35207.55,35167.55
1519,2021-08-20T09:34:00+0530,35194.45,35209.7,35184.8
1520,2021-08-20T09:35:00+0530,35203.4,35226.8,35203.4
1521,2021-08-20T09:36:00+0530,35208.45,35241.15,35208.45
1522,2021-08-20T09:37:00+0530,35220.3,35229.7,35193.3
1523,2021-08-20T09:38:00+0530,35227.3,35252.8,35227.3
1524,2021-08-20T09:39:00+0530,35232.5,35248.65,35220.1
1525,2021-08-20T09:40:00+0530,35235.45,35279.05,35235.45
1526,2021-08-20T09:41:00+0530,35264.2,35270.75,35258.7
1527,2021-08-20T09:42:00+0530,35265.55,35281.25,35232.1
1528,2021-08-20T09:43:00+0530,35235.1,35243.55,35218.2
1529,2021-08-20T09:44:00+0530,35231.8,35231.8,35201.2
1530,2021-08-20T09:45:00+0530,35221.9,35221.9,35198.75
1531,2021-08-20T09:46:00+0530,35212.75,35253.9,35209.5
1532,2021-08-20T09:47:00+0530,35247.45,35252.05,35227.55
1533,2021-08-20T09:48:00+0530,35229.05,35262.9,35228.85
1534,2021-08-20T09:49:00+0530,35257.0,35302.45,35256.5
1535,2021-08-20T09:50:00+0530,35284.5,35300.2,35282.15
1536,2021-08-20T09:51:00+0530,35275.75,35299.0,35269.7
1537,2021-08-20T09:52:00+0530,35300.2,35306.05,35273.05
1538,2021-08-20T09:53:00+0530,35276.9,35285.9,35258.0
1539,2021-08-20T09:54:00+0530,35276.9,35294.05,35267.65
1540,2021-08-20T09:55:00+0530,35271.6,35287.5,35266.05
1541,2021-08-20T09:56:00+0530,35270.55,35273.4,35261.3
1542,2021-08-20T09:57:00+0530,35267.2,35268.35,35247.0
1543,2021-08-20T09:58:00+0530,35252.2,35257.45,35230.85
1544,2021-08-20T09:59:00+0530,35232.15,35244.3,35221.3
1545,2021-08-20T10:00:00+0530,35217.95,35232.0,35194.1
1546,2021-08-20T10:01:00+0530,35193.3,35205.1,35186.8
1547,2021-08-20T10:02:00+0530,35193.1,35203.85,35182.8
1548,2021-08-20T10:03:00+0530,35186.75,35226.05,35186.5
1549,2021-08-20T10:04:00+0530,35221.3,35238.25,35210.35
1550,2021-08-20T10:05:00+0530,35205.8,35206.9,35132.7
1551,2021-08-20T10:06:00+0530,35135.15,35174.3,35135.15
1552,2021-08-20T10:07:00+0530,35170.25,35188.2,35166.55
1553,2021-08-20T10:08:00+0530,35168.8,35191.95,35166.8
1554,2021-08-20T10:09:00+0530,35185.55,35185.55,35154.85
1555,2021-08-20T10:10:00+0530,35161.05,35167.4,35145.75
1556,2021-08-20T10:11:00+0530,35144.95,35168.3,35144.95
1557,2021-08-20T10:12:00+0530,35154.75,35161.0,35147.9
1558,2021-08-20T10:13:00+0530,35152.0,35164.55,35145.5
1559,2021-08-20T10:14:00+0530,35160.55,35165.75,35157.3
1560,2021-08-20T10:15:00+0530,35157.95,35160.15,35120.7
1561,2021-08-20T10:16:00+0530,35143.75,35147.05,35126.75
1562,2021-08-20T10:17:00+0530,35139.45,35173.5,35138.9
1563,2021-08-20T10:18:00+0530,35158.3,35160.35,35144.0
1564,2021-08-20T10:19:00+0530,35156.8,35161.25,35149.0
1565,2021-08-20T10:20:00+0530,35150.5,35180.35,35148.8
1566,2021-08-20T10:21:00+0530,35154.25,35155.55,35131.1
1567,2021-08-20T10:22:00+0530,35137.55,35139.65,35112.45
1568,2021-08-20T10:23:00+0530,35117.3,35137.95,35113.2
1569,2021-08-20T10:24:00+0530,35134.2,35134.2,35108.2
1570,2021-08-20T10:25:00+0530,35106.25,35108.3,35090.85
1571,2021-08-20T10:26:00+0530,35100.6,35112.65,35092.1
1572,2021-08-20T10:27:00+0530,35109.4,35115.7,35084.2
1573,2021-08-20T10:28:00+0530,35087.95,35108.05,35077.2
1574,2021-08-20T10:29:00+0530,35104.85,35105.65,35076.3
1575,2021-08-20T10:30:00+0530,35101.05,35104.4,35090.95
1576,2021-08-20T10:31:00+0530,35088.2,35101.85,35079.2
1577,2021-08-20T10:32:00+0530,35091.55,35098.2,35082.25
1578,2021-08-20T10:33:00+0530,35099.3,35101.45,35074.65
1579,2021-08-20T10:34:00+0530,35078.8,35091.15,35053.7
1580,2021-08-20T10:35:00+0530,35062.75,35067.35,35044.35
1581,2021-08-20T10:36:00+0530,35062.8,35062.8,35027.85
1582,2021-08-20T10:37:00+0530,35034.5,35051.45,35025.9
1583,2021-08-20T10:38:00+0530,35025.85,35041.6,35011.0
1584,2021-08-20T10:39:00+0530,35032.6,35044.75,35026.05
1585,2021-08-20T10:40:00+0530,35027.65,35063.75,35019.2
1586,2021-08-20T10:41:00+0530,35063.9,35069.95,35052.05
1587,2021-08-20T10:42:00+0530,35064.8,35066.25,35050.65
