,Date,Open,High,Low
6375,2021-09-08T09:15:00+0530,36519.7,36528.75,36401.6
6376,2021-09-08T09:16:00+0530,36438.0,36520.85,36436.75
6377,2021-09-08T09:17:00+0530,36515.4,36577.45,36501.4
6378,2021-09-08T09:18:00+0530,36565.8,36623.85,36565.8
6379,2021-09-08T09:19:00+0530,36614.1,36614.1,36573.2
6380,2021-09-08T09:20:00+0530,36599.7,36642.5,36599.5
6381,2021-09-08T09:21:00+0530,36632.75,36648.95,36605.45
6382,2021-09-08T09:22:00+0530,36627.45,36630.85,36592.7
6383,2021-09-08T09:23:00+0530,36617.9,36617.9,36586.8
6384,2021-09-08T09:24:00+0530,36581.25,36596.2,36564.55
6385,2021-09-08T09:25:00+0530,36585.6,36592.45,36541.05
6386,2021-09-08T09:26:00+0530,36548.4,36584.1,36548.4
6387,2021-09-08T09:27:00+0530,36571.0,36621.85,36566.55
6388,2021-09-08T09:28:00+0530,36620.1,36645.4,36614.55
6389,2021-09-08T09:29:00+0530,36618.05,36618.05,36586.25
6390,2021-09-08T09:30:00+0530,36589.5,36592.0,36559.7
6391,2021-09-08T09:31:00+0530,36574.85,36577.3,36562.1
6392,2021-09-08T09:32:00+0530,36576.15,36608.3,36563.8
6393,2021-09-08T09:33:00+0530,36592.8,36620.7,36590.45
6394,2021-09-08T09:34:00+0530,36610.5,36619.0,36602.0
6395,2021-09-08T09:35:00+0530,36614.15,36637.35,36610.5
6396,2021-09-08T09:36:00+0530,36620.3,36625.1,36612.35
6397,2021-09-08T09:37:00+0530,36617.2,36635.65,36605.15
6398,2021-09-08T09:38:00+0530,36635.2,36673.95,36633.3
6399,2021-09-08T09:39:00+0530,36671.65,36687.15,36666.5
6400,2021-09-08T09:40:00+0530,36671.3,36716.7,36668.2
6401,2021-09-08T09:41:00+0530,36706.95,36720.45,36702.9
6402,2021-09-08T09:42:00+0530,36708.35,36713.9,36697.35
6403,2021-09-08T09:43:00+0530,36706.6,36715.3,36700.6
6404,2021-09-08T09:44:00+0530,36708.8,36745.6,36708.8
6405,2021-09-08T09:45:00+0530,36734.75,36741.75,36729.75
6406,2021-09-08T09:46:00+0530,36736.5,36737.4,36712.1
6407,2021-09-08T09:47:00+0530,36720.85,36721.1,36706.5
6408,2021-09-08T09:48:00+0530,36713.2,36715.95,36701.55
6409,2021-09-08T09:49:00+0530,36704.05,36723.55,36700.25
6410,2021-09-08T09:50:00+0530,36715.8,36719.5,36695.7
6411,2021-09-08T09:51:00+0530,36708.2,36708.2,36694.35
6412,2021-09-08T09:52:00+0530,36702.0,36702.35,36694.4
6413,2021-09-08T09:53:00+0530,36698.85,36706.95,36694.1
6414,2021-09-08T09:54:00+0530,36693.85,36695.7,36653.7
6415,2021-09-08T09:55:00+0530,36661.4,36667.65,36624.45
6416,2021-09-08T09:56:00+0530,36638.55,36673.05,36637.35
6417,2021-09-08T09:57:00+0530,36669.6,36670.5,36654.2
6418,2021-09-08T09:58:00+0530,36661.1,36679.95,36660.95
6419,2021-09-08T09:59:00+0530,36680.85,36707.85,36674.85
6420,2021-09-08T10:00:00+0530,36699.7,36728.35,36699.7
6421,2021-09-08T10:01:00+0530,36726.6,36739.9,36722.1
6422,2021-09-08T10:02:00+0530,36732.7,36738.45,36711.2
6423,2021-09-08T10:03:00+0530,36707.5,36715.45,36687.4
6424,2021-09-08T10:04:00+0530,36685.25,36685.65,36617.6
6425,2021-09-08T10:05:00+0530,36657.85,36661.15,36637.85
6426,2021-09-08T10:06:00+0530,36637.4,36654.25,36633.05
6427,2021-09-08T10:07:00+0530,36635.2,36636.5,36617.8
6428,2021-09-08T10:08:00+0530,36617.35,36643.25,36609.75
6429,2021-09-08T10:09:00+0530,36643.5,36646.3,36620.5
6430,2021-09-08T10:10:00+0530,36616.2,36623.65,36599.75
6431,2021-09-08T10:11:00+0530,36606.55,36617.4,36601.75
6432,2021-09-08T10:12:00+0530,36614.15,36628.25,36605.35
6433,2021-09-08T10:13:00+0530,36621.55,36656.3,36621.45
6434,2021-09-08T10:14:00+0530,36646.25,36647.35,36627.45
6435,2021-09-08T10:15:00+0530,36632.75,36655.65,36631.15
6436,2021-09-08T10:16:00+0530,36656.55,36661.05,36644.0
6437,2021-09-08T10:17:00+0530,36646.0,36659.85,36643.85
6438,2021-09-08T10:18:00+0530,36645.5,36655.2,36645.3
6439,2021-09-08T10:19:00+0530,36648.0,36652.55,36639.7
6440,2021-09-08T10:20:00+0530,36643.4,36646.2,36639.5
6441,2021-09-08T10:21:00+0530,36644.5,36653.65,36641.7
6442,2021-09-08T10:22:00+0530,36648.1,36664.85,36647.5
6443,2021-09-08T10:23:00+0530,36658.35,36687.0,36658.35
6444,2021-09-08T10:24:00+0530,36685.7,36691.75,36672.1
6445,2021-09-08T10:25:00+0530,36684.1,36689.35,36680.8
6446,2021-09-08T10:26:00+0530,36681.65,36699.35,36678.1
6447,2021-09-08T10:27:00+0530,36693.85,36701.85,36692.65
6448,2021-09-08T10:28:00+0530,36700.45,36710.1,36696.8
6449,2021-09-08T10:29:00+0530,36707.85,36717.5,36705.15
6450,2021-09-08T10:30:00+0530,36709.65,36710.95,36689.5
6451,2021-09-08T10:31:00+0530,36686.35,36687.0,36667.75
6452,2021-09-08T10:32:00+0530,36677.45,36679.65,36669.9
6453,2021-09-08T10:33:00+0530,36677.3,36694.2,36675.25
6454,2021-09-08T10:34:00+0530,36692.1,36702.75,36690.05
6455,2021-09-08T10:35:00+0530,36692.75,36707.05,36689.9
6456,2021-09-08T10:36:00+0530,36706.5,36718.8,36704.65
6457,2021-09-08T10:37:00+0530,36715.9,36720.9,36707.4
6458,2021-09-08T10:38:00+0530,36717.45,36721.4,36715.05
6459,2021-09-08T10:39:00+0530,36720.3,36720.3,36714.4
6460,2021-09-08T10:40:00+0530,36717.3,36721.0,36702.35
6461,2021-09-08T10:41:00+0530,36700.25,36704.1,36696.3
6462,2021-09-08T10:42:00+0530,36703.8,36706.25,36692.1
6463,2021-09-08T10:43:00+0530,36693.65,36762.6,36693.65
6464,2021-09-08T10:44:00+0530,36758.1,36784.85,36756.95
6465,2021-09-08T10:45:00+0530,36771.0,36777.65,36753.9
6466,2021-09-08T10:46:00+0530,36760.4,36775.2,36755.4
6467,2021-09-08T10:47:00+0530,36772.2,36777.65,36754.2
6468,2021-09-08T10:48:00+0530,36758.9,36780.7,36758.9
6469,2021-09-08T10:49:00+0530,36766.95,36766.95,36752.9
6470,2021-09-08T10:50:00+0530,36753.6,36753.6,36743.7
6471,2021-09-08T10:51:00+0530,36747.25,36750.1,36730.8
6472,2021-09-08T10:52:00+0530,36745.95,36747.8,36735.45
6473,2021-09-08T10:53:00+0530,36740.45,36754.85,36739.1
6474,2021-09-08T10:54:00+0530,36750.6,36771.85,36748.4
6475,2021-09-08T10:55:00+0530,36766.85,36775.7,36757.95
6476,2021-09-08T10:56:00+0530,36773.85,36777.75,36766.3
6477,2021-09-08T10:57:00+0530,36766.9,36769.0,36752.15
6478,2021-09-08T10:58:00+0530,36758.7,36759.15,36748.25
6479,2021-09-08T10:59:00+0530,36749.6,36751.5,36742.2
6480,2021-09-08T11:00:00+0530,36750.75,36761.45,36740.2
6481,2021-09-08T11:01:00+0530,36756.1,36757.5,36746.35
6482,2021-09-08T11:02:00+0530,36755.85,36759.8,36745.05
6483,2021-09-08T11:03:00+0530,36758.45,36761.15,36748.75
6484,2021-09-08T11:04:00+0530,36757.15,36771.85,36752.65
