,Date,Open,High,Low
375,2021-08-16T09:15:00+0530,36100.65,36135.75,36066.5
376,2021-08-16T09:16:00+0530,36087.3,36087.3,36037.0
377,2021-08-16T09:17:00+0530,36074.3,36117.15,36052.2
378,2021-08-16T09:18:00+0530,36114.6,36155.9,36109.95
379,2021-08-16T09:19:00+0530,36158.45,36257.4,36158.45
380,2021-08-16T09:20:00+0530,36253.1,36255.35,36196.95
381,2021-08-16T09:21:00+0530,36225.9,36238.25,36211.95
382,2021-08-16T09:22:00+0530,36233.9,36233.9,36192.9
383,2021-08-16T09:23:00+0530,36202.75,36221.65,36198.3
384,2021-08-16T09:24:00+0530,36211.95,36221.25,36168.65
385,2021-08-16T09:25:00+0530,36200.55,36205.65,36180.1
386,2021-08-16T09:26:00+0530,36193.8,36209.85,36191.25
387,2021-08-16T09:27:00+0530,36203.05,36214.35,36195.05
388,2021-08-16T09:28:00+0530,36195.35,36207.35,36168.05
389,2021-08-16T09:29:00+0530,36172.1,36181.9,36158.8
390,2021-08-16T09:30:00+0530,36170.95,36182.85,36099.9
391,2021-08-16T09:31:00+0530,36120.7,36121.1,36073.9
392,2021-08-16T09:32:00+0530,36079.4,36111.25,36078.2
393,2021-08-16T09:33:00+0530,36105.85,36117.3,36062.55
394,2021-08-16T09:34:00+0530,36064.15,36096.1,36064.15
395,2021-08-16T09:35:00+0530,36068.85,36076.75,36035.4
396,2021-08-16T09:36:00+0530,36082.75,36084.85,36040.25
397,2021-08-16T09:37:00+0530,36060.6,36089.45,36060.6
398,2021-08-16T09:38:00+0530,36067.45,36069.3,36047.15
399,2021-08-16T09:39:00+0530,36053.65,36083.1,36052.85
400,2021-08-16T09:40:00+0530,36063.65,36063.65,36042.85
401,2021-08-16T09:41:00+0530,36049.15,36086.3,36048.35
402,2021-08-16T09:42:00+0530,36086.2,36101.1,36073.05
403,2021-08-16T09:43:00+0530,36093.75,36113.5,36091.85
404,2021-08-16T09:44:00+0530,36103.0,36119.1,36089.65
405,2021-08-16T09:45:00+0530,36108.5,36113.15,36094.75
406,2021-08-16T09:46:00+0530,36105.2,36112.55,36091.5
407,2021-08-16T09:47:00+0530,36085.6,36119.35,36085.6
408,2021-08-16T09:48:00+0530,36118.7,36128.15,36113.9
409,2021-08-16T09:49:00+0530,36122.7,36145.5,36118.65
410,2021-08-16T09:50:00+0530,36130.7,36137.35,36117.45
411,2021-08-16T09:51:00+0530,36120.3,36121.9,36095.45
412,2021-08-16T09:52:00+0530,36100.4,36109.2,36095.65
413,2021-08-16T09:53:00+0530,36107.8,36124.5,36106.7
414,2021-08-16T09:54:00+0530,36128.95,36148.6,36126.05
415,2021-08-16T09:55:00+0530,36124.3,36138.1,36120.95
416,2021-08-16T09:56:00+0530,36125.6,36140.7,36120.1
417,2021-08-16T09:57:00+0530,36138.55,36144.4,36124.65
418,2021-08-16T09:58:00+0530,36128.45,36146.6,36125.85
419,2021-08-16T09:59:00+0530,36146.4,36171.4,36145.55
420,2021-08-16T10:00:00+0530,36168.45,36227.05,36168.3
421,2021-08-16T10:01:00+0530,36202.3,36215.5,36200.45
422,2021-08-16T10:02:00+0530,36205.05,36205.05,36185.65
423,2021-08-16T10:03:00+0530,36190.8,36190.8,36173.95
424,2021-08-16T10:04:00+0530,36179.7,36184.5,36157.05
425,2021-08-16T10:05:00+0530,36157.15,36167.0,36133.95
426,2021-08-16T10:06:00+0530,36138.95,36149.5,36135.95
427,2021-08-16T10:07:00+0530,36150.85,36160.75,36145.4
428,2021-08-16T10:08:00+0530,36153.85,36169.8,36151.95
429,2021-08-16T10:09:00+0530,36166.95,36177.3,36151.4
430,2021-08-16T10:10:00+0530,36168.65,36173.15,36153.3
431,2021-08-16T10:11:00+0530,36169.1,36176.7,36159.7
432,2021-08-16T10:12:00+0530,36170.3,36175.3,36149.65
433,2021-08-16T10:13:00+0530,36153.95,36154.2,36127.2
434,2021-08-16T10:14:00+0530,36136.65,36137.75,36125.6
435,2021-08-16T10:15:00+0530,36130.6,36142.25,36122.4
436,2021-08-16T10:16:00+0530,36133.6,36136.15,36126.5
437,2021-08-16T10:17:00+0530,36129.65,36145.85,36128.15
438,2021-08-16T10:18:00+0530,36143.15,36154.3,36137.2
439,2021-08-16T10:19:00+0530,36138.75,36152.9,36130.55
440,2021-08-16T10:20:00+0530,36150.55,36158.35,36142.5
441,2021-08-16T10:21:00+0530,36154.35,36163.0,36152.75
442,2021-08-16T10:22:00+0530,36161.85,36165.15,36150.4
443,2021-08-16T10:23:00+0530,36151.15,36159.9,36143.6
444,2021-08-16T10:24:00+0530,36158.2,36170.9,36154.05
445,2021-08-16T10:25:00+0530,36169.9,36186.65,36166.5
446,2021-08-16T10:26:00+0530,36183.6,36198.05,36182.55
447,2021-08-16T10:27:00+0530,36194.4,36199.35,36173.15
448,2021-08-16T10:28:00+0530,36185.85,36192.05,36182.5
449,2021-08-16T10:29:00+0530,36190.6,36190.6,36176.9
450,2021-08-16T10:30:00+0530,36177.25,36187.6,36175.5
451,2021-08-16T10:31:00+0530,36184.6,36190.75,36165.15
452,2021-08-16T10:32:00+0530,36164.65,36164.85,36142.95
453,2021-08-16T10:33:00+0530,36145.8,36161.35,36145.15
454,2021-08-16T10:34:00+0530,36150.35,36159.85,36147.9
455,2021-08-16T10:35:00+0530,36151.3,36152.25,36134.65
456,2021-08-16T10:36:00+0530,36134.7,36148.95,36124.4
457,2021-08-16T10:37:00+0530,36147.4,36148.95,36122.6
458,2021-08-16T10:38:00+0530,36124.3,36132.05,36119.45
459,2021-08-16T10:39:00+0530,36124.2,36136.9,36117.25
460,2021-08-16T10:40:00+0530,36120.8,36130.3,36120.65
461,2021-08-16T10:41:00+0530,36126.8,36137.0,36121.5
462,2021-08-16T10:42:00+0530,36130.15,36134.05,36100.55
