Date,Open,High,Low
2021-08-23T10:30:00+0530,35047.6,35056.55,35032.65
2021-08-23T10:31:00+0530,35042.85,35042.85,35014.1
2021-08-23T10:32:00+0530,35029.95,35033.0,35002.2
2021-08-23T10:33:00+0530,35019.75,35022.2,34972.25
2021-08-23T10:34:00+0530,34987.9,34987.9,34938.1
2021-08-23T10:35:00+0530,34938.25,34979.5,34931.4
2021-08-23T10:36:00+0530,34985.0,35008.5,34982.15
2021-08-23T10:37:00+0530,34999.3,35027.4,34986.95
2021-08-23T10:38:00+0530,34998.7,35015.75,34981.05
2021-08-23T10:39:00+0530,34997.0,35000.15,34953.25
2021-08-23T10:40:00+0530,34990.35,35015.05,34968.8
2021-08-23T10:41:00+0530,35011.05,35019.45,35000.15
2021-08-23T10:42:00+0530,35015.9,35023.6,34998.8
2021-08-23T10:43:00+0530,35010.1,35028.75,34995.1
2021-08-23T10:44:00+0530,35001.9,35002.9,34976.2
2021-08-23T10:45:00+0530,34982.55,34985.15,34958.5
2021-08-23T10:46:00+0530,34955.75,34955.75,34912.15
2021-08-23T10:47:00+0530,34925.8,34925.95,34875.2
2021-08-23T10:48:00+0530,34882.3,34889.15,34854.75
2021-08-23T10:49:00+0530,34860.9,34900.55,34860.9
2021-08-23T10:50:00+0530,34895.7,34899.05,34837.65
2021-08-23T10:51:00+0530,34835.8,34872.0,34818.9
2021-08-23T10:52:00+0530,34858.4,34897.95,34858.4
2021-08-23T10:53:00+0530,34886.35,34886.35,34861.45
2021-08-23T10:54:00+0530,34860.9,34873.35,34846.15
2021-08-23T10:55:00+0530,34866.95,34869.55,34849.45
2021-08-23T10:56:00+0530,34861.45,34879.45,34852.2
2021-08-23T10:57:00+0530,34881.2,34886.5,34870.8
2021-08-23T10:58:00+0530,34879.45,34885.85,34870.2
2021-08-23T10:59:00+0530,34884.15,34901.05,34877.9
2021-08-23T11:00:00+0530,34893.35,34938.4,34893.35
2021-08-23T11:01:00+0530,34927.75,34948.15,34919.7
2021-08-23T11:02:00+0530,34943.5,34962.7,34932.15
2021-08-23T11:03:00+0530,34936.75,34944.3,34911.8
2021-08-23T11:04:00+0530,34938.7,34948.55,34918.0
2021-08-23T11:05:00+0530,34921.75,34959.85,34918.55
2021-08-23T11:06:00+0530,34956.85,34970.75,34949.45
2021-08-23T11:07:00+0530,34962.85,34966.5,34949.8
2021-08-23T11:08:00+0530,34960.2,34983.85,34952.1
2021-08-23T11:09:00+0530,34950.75,34954.6,34928.65
2021-08-23T11:10:00+0530,34940.15,34940.15,34888.45
2021-08-23T11:11:00+0530,34900.1,34900.1,34857.55
2021-08-23T11:12:00+0530,34881.7,34882.8,34859.8
2021-08-23T11:13:00+0530,34861.35,34883.4,34859.35
2021-08-23T11:14:00+0530,34880.5,34896.05,34878.95
2021-08-23T11:15:00+0530,34889.9,34897.6,34871.35
2021-08-23T11:16:00+0530,34874.4,34881.05,34857.1
2021-08-23T11:17:00+0530,34862.9,34873.7,34849.7
2021-08-23T11:18:00+0530,34855.45,34905.7,34855.45
2021-08-23T11:19:00+0530,34912.7,34914.1,34894.55
2021-08-23T11:20:00+0530,34903.75,34921.2,34898.75
2021-08-23T11:21:00+0530,34907.6,34922.4,34900.7
2021-08-23T11:22:00+0530,34922.55,34947.0,34918.3
2021-08-23T11:23:00+0530,34933.45,34940.2,34916.3
2021-08-23T11:24:00+0530,34927.3,34930.4,34896.75
2021-08-23T11:25:00+0530,34909.95,34909.95,34890.05
2021-08-23T11:26:00+0530,34903.05,34913.2,34900.1
2021-08-23T11:27:00+0530,34908.85,34926.7,34901.45
2021-08-23T11:28:00+0530,34902.0,34923.45,34891.45
2021-08-23T11:29:00+0530,34919.5,34929.4,34917.2
2021-08-23T11:30:00+0530,34924.8,34938.65,34924.8
2021-08-23T11:31:00+0530,34934.35,34940.1,34918.4
2021-08-23T11:32:00+0530,34932.35,34938.3,34911.5
2021-08-23T11:33:00+0530,34921.0,34931.1,34911.95
2021-08-23T11:34:00+0530,34930.55,34935.2,34917.7
2021-08-23T11:35:00+0530,34936.05,34958.35,34933.15
2021-08-23T11:36:00+0530,34956.4,34959.05,34927.95
2021-08-23T11:37:00+0530,34931.5,34940.55,34910.5
2021-08-23T11:38:00+0530,34936.95,34937.7,34916.25
2021-08-23T11:39:00+0530,34919.3,34923.85,34908.85
2021-08-23T11:40:00+0530,34912.25,34925.4,34909.15
2021-08-23T11:41:00+0530,34917.05,34917.05,34894.15
2021-08-23T11:42:00+0530,34894.55,34903.55,34884.65
2021-08-23T11:43:00+0530,34906.35,34908.3,34895.55
2021-08-23T11:44:00+0530,34896.5,34908.7,34896.5
2021-08-23T11:45:00+0530,34909.45,34919.65,34897.1
2021-08-23T11:46:00+0530,34905.05,34920.5,34902.65
2021-08-23T11:47:00+0530,34919.6,34927.65,34915.85
2021-08-23T11:48:00+0530,34925.95,34940.3,34923.6
2021-08-23T11:49:00+0530,34941.1,34941.1,34927.8
2021-08-23T11:50:00+0530,34932.1,34950.85,34930.25
2021-08-23T11:51:00+0530,34945.45,34957.75,34943.55
2021-08-23T11:52:00+0530,34951.25,34953.45,34945.25
2021-08-23T11:53:00+0530,34950.45,34982.1,34948.95
2021-08-23T11:54:00+0530,34953.6,34965.55,34951.1
2021-08-23T11:55:00+0530,34955.55,34965.5,34944.45
2021-08-23T11:56:00+0530,34966.05,34998.85,34960.15
2021-08-23T11:57:00+0530,34991.9,34991.9,34973.4
2021-08-23T11:58:00+0530,34974.55,34974.55,34953.45
2021-08-23T11:59:00+0530,34952.15,34957.8,34942.35
2021-08-23T12:00:00+0530,34956.8,34965.5,34949.95
2021-08-23T12:01:00+0530,34956.05,34956.05,34930.2
2021-08-23T12:02:00+0530,34937.9,34937.9,34925.2
2021-08-23T12:03:00+0530,34933.65,34943.65,34931.1
2021-08-23T12:04:00+0530,34940.05,34955.6,34940.05
2021-08-23T12:05:00+0530,34954.95,34982.4,34953.2
2021-08-23T12:06:00+0530,34980.15,34989.35,34973.55
2021-08-23T12:07:00+0530,34980.45,34984.3,34972.4
2021-08-23T12:08:00+0530,34981.75,34991.85,34977.8
2021-08-23T12:09:00+0530,34991.75,35002.3,34991.75
2021-08-23T12:10:00+0530,35000.2,35019.8,35000.2
2021-08-23T12:11:00+0530,35020.5,35050.45,35019.95
2021-08-23T12:12:00+0530,35047.2,35054.75,35040.8
2021-08-23T12:13:00+0530,35042.1,35044.9,35024.3
2021-08-23T12:14:00+0530,35027.7,35038.55,35018.55
2021-08-23T12:15:00+0530,35034.65,35041.55,35024.4
2021-08-23T12:16:00+0530,35025.95,35027.8,35013.55
2021-08-23T12:17:00+0530,35015.5,35019.8,35011.9
2021-08-23T12:18:00+0530,35019.7,35021.1,35016.55
2021-08-23T12:19:00+0530,35021.6,35024.1,35003.1
2021-08-23T12:20:00+0530,35003.55,35007.1,34988.75
2021-08-23T12:21:00+0530,34992.65,34995.2,34975.75
2021-08-23T12:22:00+0530,34981.4,34983.7,34972.6
2021-08-23T12:23:00+0530,34979.3,34985.0,34976.8
2021-08-23T12:24:00+0530,34980.25,34986.8,34966.9
2021-08-23T12:25:00+0530,34985.55,34985.55,34960.4
2021-08-23T12:26:00+0530,34962.5,34968.8,34956.4
2021-08-23T12:27:00+0530,34965.15,34969.25,34961.65
2021-08-23T12:28:00+0530,34964.7,34999.2,34964.7
2021-08-23T12:29:00+0530,34997.65,35002.6,34991.3
2021-08-23T12:30:00+0530,34998.25,35025.9,34998.25
2021-08-23T12:31:00+0530,35026.45,35032.45,35019.3
2021-08-23T12:32:00+0530,35024.45,35069.9,35024.3
2021-08-23T12:33:00+0530,35052.5,35072.05,35051.45
2021-08-23T12:34:00+0530,35066.65,35074.7,35057.35
2021-08-23T12:35:00+0530,35072.8,35072.8,35050.6
2021-08-23T12:36:00+0530,35051.65,35051.65,35023.45
2021-08-23T12:37:00+0530,35032.35,35042.6,35031.45
2021-08-23T12:38:00+0530,35030.25,35034.5,35022.9
2021-08-23T12:39:00+0530,35021.5,35030.1,35019.35
2021-08-23T12:40:00+0530,35026.05,35056.05,35026.05
2021-08-23T12:41:00+0530,35054.35,35067.5,35052.75
2021-08-23T12:42:00+0530,35067.6,35070.05,35041.15
2021-08-23T12:43:00+0530,35039.55,35042.75,35008.05
2021-08-23T12:44:00+0530,35008.55,35023.6,35008.55
2021-08-23T12:45:00+0530,35009.95,35012.95,34989.9
2021-08-23T12:46:00+0530,34993.5,35012.7,34990.6
2021-08-23T12:47:00+0530,35006.25,35016.15,35004.0
2021-08-23T12:48:00+0530,35009.65,35027.75,35009.25
2021-08-23T12:49:00+0530,35011.85,35016.4,35004.75
2021-08-23T12:50:00+0530,35011.15,35021.2,35008.65
2021-08-23T12:51:00+0530,35019.3,35029.7,35013.85
2021-08-23T12:52:00+0530,35027.75,35034.5,35016.45
2021-08-23T12:53:00+0530,35021.15,35021.25,34963.3
2021-08-23T12:54:00+0530,34976.8,34989.45,34976.4
2021-08-23T12:55:00+0530,34980.6,34997.6,34980.6
2021-08-23T12:56:00+0530,34993.95,35002.8,34967.35
2021-08-23T12:57:00+0530,35000.65,35013.65,34999.7
2021-08-23T12:58:00+0530,35001.6,35002.85,34991.6
2021-08-23T12:59:00+0530,34992.25,35006.6,34990.7
2021-08-23T13:00:00+0530,35003.85,35021.9,34993.3
2021-08-23T13:01:00+0530,35020.8,35020.85,35006.4
2021-08-23T13:02:00+0530,35008.8,35017.2,35001.3
2021-08-23T13:03:00+0530,35015.8,35019.55,35010.85
2021-08-23T13:04:00+0530,35010.1,35035.95,35006.55
2021-08-23T13:05:00+0530,35033.05,35037.45,35023.9
2021-08-23T13:06:00+0530,35027.75,35053.15,35027.5
2021-08-23T13:07:00+0530,35045.15,35048.6,35023.6
2021-08-23T13:08:00+0530,35027.4,35028.2,35000.8
2021-08-23T13:09:00+0530,35009.6,35023.25,35000.75
2021-08-23T13:10:00+0530,35016.85,35022.6,35013.45
2021-08-23T13:11:00+0530,35017.65,35029.9,35009.5
2021-08-23T13:12:00+0530,35029.3,35041.7,35024.5
2021-08-23T13:13:00+0530,35036.55,35044.1,35026.0
2021-08-23T13:14:00+0530,35026.75,35034.9,35019.65
2021-08-23T13:15:00+0530,35032.05,35039.3,35025.3
2021-08-23T13:16:00+0530,35042.4,35054.7,35042.4
2021-08-23T13:17:00+0530,35044.4,35046.95,35034.05
2021-08-23T13:18:00+0530,35036.4,35045.65,35036.4
2021-08-23T13:19:00+0530,35042.1,35075.95,35042.1
2021-08-23T13:20:00+0530,35069.15,35089.05,35065.25
2021-08-23T13:21:00+0530,35091.7,35103.0,35087.25
2021-08-23T13:22:00+0530,35094.75,35101.35,35080.1
2021-08-23T13:23:00+0530,35083.85,35090.75,35064.55
2021-08-23T13:24:00+0530,35092.05,35120.75,35090.95
2021-08-23T13:25:00+0530,35110.0,35117.55,35096.25
2021-08-23T13:26:00+0530,35101.75,35112.3,35084.85
2021-08-23T13:27:00+0530,35091.4,35094.0,35081.05
2021-08-23T13:28:00+0530,35085.5,35102.3,35084.75
2021-08-23T13:29:00+0530,35101.35,35105.9,35096.7
2021-08-23T13:30:00+0530,35101.35,35102.6,35082.7
2021-08-23T13:31:00+0530,35088.6,35089.55,35064.55
2021-08-23T13:32:00+0530,35068.95,35086.0,35068.95
2021-08-23T13:33:00+0530,35077.75,35086.5,35070.6
2021-08-23T13:34:00+0530,35087.35,35092.15,35078.15
2021-08-23T13:35:00+0530,35092.8,35131.9,35091.75
2021-08-23T13:36:00+0530,35134.6,35148.3,35128.4
2021-08-23T13:37:00+0530,35144.65,35157.9,35140.05
2021-08-23T13:38:00+0530,35141.45,35153.0,35121.85
2021-08-23T13:39:00+0530,35126.5,35134.35,35119.65
2021-08-23T13:40:00+0530,35133.55,35157.2,35132.8
2021-08-23T13:41:00+0530,35143.35,35145.1,35116.6
2021-08-23T13:42:00+0530,35127.75,35136.45,35117.25
2021-08-23T13:43:00+0530,35118.45,35136.05,35117.65
2021-08-23T13:44:00+0530,35139.35,35171.6,35129.2
2021-08-23T13:45:00+0530,35166.5,35181.0,35160.0
2021-08-23T13:46:00+0530,35160.4,35175.5,35154.55
2021-08-23T13:47:00+0530,35172.75,35180.4,35169.75
2021-08-23T13:48:00+0530,35174.75,35176.35,35158.85
2021-08-23T13:49:00+0530,35163.5,35164.5,35150.4
2021-08-23T13:50:00+0530,35151.6,35169.25,35150.65
2021-08-23T13:51:00+0530,35156.9,35165.85,35152.5
2021-08-23T13:52:00+0530,35154.0,35159.0,35114.85
2021-08-23T13:53:00+0530,35118.65,35136.65,35110.5
2021-08-23T13:54:00+0530,35134.9,35138.8,35116.35
2021-08-23T13:55:00+0530,35117.6,35121.55,35092.15
2021-08-23T13:56:00+0530,35092.25,35103.9,35086.75
2021-08-23T13:57:00+0530,35096.1,35109.0,35095.95
2021-08-23T13:58:00+0530,35106.1,35119.65,35104.95
2021-08-23T13:59:00+0530,35109.65,35118.7,35108.7
2021-08-23T14:00:00+0530,35112.1,35136.7,35112.1
2021-08-23T14:01:00+0530,35120.15,35123.15,35115.05
2021-08-23T14:02:00+0530,35119.55,35140.2,35118.35
2021-08-23T14:03:00+0530,35136.75,35143.3,35124.35
2021-08-23T14:04:00+0530,35126.45,35133.45,35123.15
2021-08-23T14:05:00+0530,35122.1,35132.4,35121.65
2021-08-23T14:06:00+0530,35127.6,35130.55,35115.1
2021-08-23T14:07:00+0530,35116.75,35120.0,35093.1
2021-08-23T14:08:00+0530,35091.7,35113.8,35089.55
2021-08-23T14:09:00+0530,35108.3,35133.0,35108.3
2021-08-23T14:10:00+0530,35131.2,35132.45,35125.55
2021-08-23T14:11:00+0530,35128.9,35151.1,35128.2
2021-08-23T14:12:00+0530,35147.3,35169.7,35144.2
2021-08-23T14:13:00+0530,35158.65,35160.7,35140.8
2021-08-23T14:14:00+0530,35143.15,35146.8,35123.5
2021-08-23T14:15:00+0530,35128.0,35128.0,35106.55
2021-08-23T14:16:00+0530,35109.55,35112.8,35092.6
2021-08-23T14:17:00+0530,35092.0,35123.25,35090.8
2021-08-23T14:18:00+0530,35113.4,35118.35,35106.85
2021-08-23T14:19:00+0530,35115.55,35116.25,35100.5
2021-08-23T14:20:00+0530,35108.4,35109.3,35095.25
2021-08-23T14:21:00+0530,35108.65,35128.4,35108.65
2021-08-23T14:22:00+0530,35122.9,35122.9,35101.15
2021-08-23T14:23:00+0530,35103.35,35109.7,35087.75
2021-08-23T14:24:00+0530,35086.4,35095.85,35076.65
2021-08-23T14:25:00+0530,35090.95,35120.4,35083.35
2021-08-23T14:26:00+0530,35119.85,35129.6,35110.45
2021-08-23T14:27:00+0530,35115.25,35125.5,35110.0
2021-08-23T14:28:00+0530,35118.85,35124.7,35111.1
2021-08-23T14:29:00+0530,35125.2,35144.45,35125.05
2021-08-23T14:30:00+0530,35136.75,35145.75,35135.55
2021-08-23T14:31:00+0530,35137.7,35137.7,35117.0
2021-08-23T14:32:00+0530,35126.0,35131.6,35118.8
2021-08-23T14:33:00+0530,35124.8,35124.8,35114.45
2021-08-23T14:34:00+0530,35122.25,35126.2,35113.3
2021-08-23T14:35:00+0530,35120.9,35156.75,35118.7
2021-08-23T14:36:00+0530,35141.05,35145.95,35135.35
2021-08-23T14:37:00+0530,35141.15,35144.65,35107.95
2021-08-23T14:38:00+0530,35111.0,35112.4,35069.65
2021-08-23T14:39:00+0530,35095.8,35175.8,35095.8
2021-08-23T14:40:00+0530,35164.2,35201.95,35164.2
2021-08-23T14:41:00+0530,35199.75,35211.85,35190.65
2021-08-23T14:42:00+0530,35211.95,35234.8,35211.95
2021-08-23T14:43:00+0530,35220.05,35240.4,35220.05
2021-08-23T14:44:00+0530,35223.55,35225.2,35205.25
2021-08-23T14:45:00+0530,35215.7,35224.0,35198.75
2021-08-23T14:46:00+0530,35200.4,35214.65,35197.65
2021-08-23T14:47:00+0530,35201.9,35227.2,35199.65
2021-08-23T14:48:00+0530,35220.85,35229.15,35210.1
2021-08-23T14:49:00+0530,35210.15,35218.25,35182.9
2021-08-23T14:50:00+0530,35184.15,35209.45,35184.15
2021-08-23T14:51:00+0530,35196.7,35202.1,35177.45
2021-08-23T14:52:00+0530,35186.55,35191.8,35176.05
2021-08-23T14:53:00+0530,35177.9,35182.65,35172.05
2021-08-23T14:54:00+0530,35176.2,35176.35,35167.6
2021-08-23T14:55:00+0530,35165.4,35173.4,35165.4
2021-08-23T14:56:00+0530,35173.4,35191.85,35163.85
2021-08-23T14:57:00+0530,35165.0,35178.6,35165.0
2021-08-23T14:58:00+0530,35174.55,35191.55,35174.5
2021-08-23T14:59:00+0530,35181.75,35183.4,35161.4
2021-08-23T15:00:00+0530,35166.75,35226.1,35163.9
2021-08-23T15:01:00+0530,35221.35,35225.85,35209.65
2021-08-23T15:02:00+0530,35216.85,35218.45,35180.15
2021-08-23T15:03:00+0530,35191.8,35192.25,35159.9
2021-08-23T15:04:00+0530,35158.75,35167.25,35133.3
2021-08-23T15:05:00+0530,35170.0,35174.8,35134.45
2021-08-23T15:06:00+0530,35152.3,35170.1,35139.35
2021-08-23T15:07:00+0530,35164.3,35172.4,35161.15
2021-08-23T15:08:00+0530,35162.2,35167.55,35156.6
2021-08-23T15:09:00+0530,35160.75,35181.45,35158.7
2021-08-23T15:10:00+0530,35167.8,35170.45,35161.4
2021-08-23T15:11:00+0530,35160.05,35162.3,35140.65
2021-08-23T15:12:00+0530,35150.9,35155.15,35143.5
2021-08-23T15:13:00+0530,35142.5,35149.0,35132.3
2021-08-23T15:14:00+0530,35132.35,35135.35,35119.05
2021-08-23T15:15:00+0530,35125.55,35129.3,35121.4
2021-08-23T15:16:00+0530,35118.55,35122.55,35108.55
2021-08-23T15:17:00+0530,35114.65,35121.95,35110.5
2021-08-23T15:18:00+0530,35118.65,35125.55,35115.7
2021-08-23T15:19:00+0530,35118.0,35118.75,35107.85
2021-08-23T15:20:00+0530,35116.95,35116.95,35088.45
2021-08-23T15:21:00+0530,35105.8,35110.05,35069.5
2021-08-23T15:22:00+0530,35078.6,35090.8,35076.95
2021-08-23T15:23:00+0530,35089.1,35091.75,35079.55
2021-08-23T15:24:00+0530,35079.95,35095.5,35079.95
2021-08-23T15:25:00+0530,35093.75,35108.9,35092.55
2021-08-23T15:26:00+0530,35096.8,35114.35,35088.4
2021-08-23T15:27:00+0530,35092.45,35096.65,35080.2
2021-08-23T15:28:00+0530,35091.7,35091.7,35079.0
2021-08-23T15:29:00+0530,35082.8,35094.6,35071.9
